HolderAddress,Balance
0xa7A19A997A5Ca164A95Fa9BFe7D0889609fA1FAb,15.322706538156792401
0xaF05edcC99C839c8Bc25C6CE72f1E57A19fDd7cd,15.288566539948200994
0xEb178a9AC0eb20c7b004C4DD23B5E6591eeaFb0f,15.275683162375842877
0xcA2901FEF3b14c47ea23F4E9c95873705Bb92E5C,15.242872022035657285
0x94D13A9CF6cFeD7089C2e487dCC53C25cB0AcF1a,15.174338312867494738
0x509fa91eB5E9D20B9af30eFEF7b241FFa84efC4c,15.169557062571676077
0xf20Be84C9E82DF3C323E10968A254e448f71B518,15.168878883106778866
0xf6588caD58bAea4bf165721D6FeAfc69845d20bC,15.136945336147134626
0x5656bAE7Fb584C8987492749Dc29533133E28345,15.072195120962275008
0x676a1344e175DAe10CF519bc8d7746D522FC7bBB,15.00424932132096377
0x12a9D4bC92C2D9C0AA511D7C0D5c3e30B7D592C5,14.992529883360114668
0x8628CC26699cA662a01F4E2F77B6E6dFf4936048,14.978419474157323218
0x6aA6E5504Ff2e56d3705bdC0C5e02C7EE8baAAA8,14.961917148910539238
0x70b7c0f90c5444ee2B9548b7F40641968a46cced,14.934869505833887709
0xea4313c56703f579994458E1361D46932B63b42A,14.931144075692604566
0xA87e7535e6Aa294C69B4DdB85AD5D0d743ab0aFD,14.901803152985977634
0x0FBecaf751F2E8C48471003Fe1C656acd048B7C9,14.901142913513287102
0x0059617AcD3C6E8AE9562600E9f17d15dBcd210E,14.898508750115695762
0x46Ade0C51Eb6c08c72BCb336cd1AB2E2Ce64BA72,14.898268340918839005
0x6a15dBa04A205ED233aA237593F852c9Ba10dA87,14.896891719798649959
0xaDAf6B98D6055968BC0775D2C50219F789D4AA9F,14.895745068001461309
0x6d3E6D2f1546dBF6E691b17Af425c6124D1Dc374,14.894149281645902704
0x501917fA003F8A79564E976517839Efe448005d0,14.893557624538441296
0x512131335AfCe872dEaF0F4ae872Fe182c72e464,14.891076370502163497
0x706D961Ab69d54a0FCbaa13E77842279A5724139,14.890795176344448352
0xC9d12445eFb8cc95Ff8f826a89D78f84B9487686,14.889533508852978018
0x8Fcb16DFE7BcF5e9B2BC013b22F07dBA3F6a8f9E,14.888719900295765644
0xc0d55d297BEb81F85A2b0cDB2500D9014e500D72,14.888213205874316261
0xA5BBC69D430541c1656968929ff7B84aA48C64B5,14.888159322096973442
0x4914bff2c924d49752a17Cc5FA02F4529Bd7Cdd2,14.887914118392510472
0x660C2D24dAd2f0D2719412ebE4439227C33de91b,14.884547405685981038
0x3F517e4E0336Dc9aD18Ab15249283515389D02aE,14.884083530097635547
0x817B42B632d1a786C753EB42279B40f8B75D2A96,14.883813983023369788
0x6b8765A21aac43b9A1728D04e4f5c82df24d70f8,14.883811228868269199
0xd3247A227E57D0e67c91eF205aA8481a2bA6FF75,14.883472616809172587
0x877DDd15f1fC47E6336028013e15909Ec0C94249,14.88010203520866472
0x6e09019F14BB090Eba1c5df9BE621dDC65B4904C,14.879724174016673311
0x8968a2Ab1bf4E7120316583792965943b90ACB64,14.878852008378559572
0x468C0466d68F0A6c6D8DFE7Dfbd15ff3cec0db2C,14.874886118229879826
0xB7BC3B3a35229f81e97d4E01D31bFe21EBA7a554,14.870410127608727009
0x5D575f865499d08D6B5b5a34A3b94f23d767310b,14.867497577656267605
0xeaC116c1D442334B6aCe9FBd2258fF8819e058f1,14.864825237641746463
0x0F92a0c6A5478Cc1B26Bc096b8dC7d6ee4FC9a61,14.861694506628135789
0x621a2a6ac129663Ee2c4bc6f19b6c196f9C47Af1,14.860757314983962743
0x4F5695d12c30eae448c5f38023B12572e483453c,14.860013676038081174
0xA9638512a076E0717f161b54aF29a7353fa75404,14.856036475320243867
0xafeB473A1bE6f28425531A0c2E1a7bC77F59F4cd,14.855099828825283094
0xb38dd6f6e9b35A04d351ED6355163578A624016F,14.854409144932913742
0xa921832f9Cb531841254Fc5Ff9a32876B53f252f,14.853452578017681252
0xde0CCFBCc11052328c7c928939EBc49e9A15f417,14.853000524960663597
0x301D56BabD3F07c4BF847479D9b06948A2EA043e,14.83717761979237594
0x01Fe72383E501805A81997526e993c5A0fFe83bE,14.836311360111760175
0xF83Ba4b8325AE24f92937A0A6270088711d3d8a2,14.833542994127610272
0x0A0AE914771Ec0a5851049864cCC27B1bAa8CD43,14.832543719119446304
0x68eB1deEd986D4dB11CfF66D8c0DB05b3C22BC9d,14.824207373843608687
0x1Fe5844315ba92E86eB64c8317CDB2f11C8FE544,14.823372609718920713
0xF8Fc3aA961aD758718329Db03dF34aB64FcED9bC,14.821452568999343152
0x2F1639A9FB465Ef5331B4CDf3A43F2C5d0687dD4,14.820441287170069813
0x677133cbF3784C8E58A7e2c3649d8E0BFB42848E,14.818546042855502553
0x66f0be2D073840bF0EeBEc621caF21Ab97a3C391,14.810392588237913099
0x80356E64990AD81517494C63DC5cA7c812F8049C,14.806652792866306286
0x74cbfAE31CdB816ECE92bc62f0B2aA5632eda327,14.795996386198980145
0x0f9555f3d840f34a49F4B7393B4d01bE719c88a8,14.788796386299767162
0x7745e52220fEe6711a6E94F2781EFdcD22630b6a,14.784035976355725147
0xA20C1Cb61768CAD71F4895EEb8EE0c68E9BF068C,14.782286343464674251
0x4b747E57b5baF5A55EdFe7F8bd3C3a9692Fe1224,14.778531004305229278
0x065CC800D65872Ec72aD2FEa3d4Ba2ae53819a4E,14.771867656814696877
0xBBFd9988eA52EE8C88f7BA28d1db827e73955ae8,14.766436045728305826
0x81BEdB34774f28ea3A50Cbe31eE13f254F9de2F2,14.761486227461806123
0xe431119b2248c43f48B09E93E931B90D7Fb2EEd0,14.756235653785340344
0xf318C1e48fB2Fa0Bf9eA9c06f01d1b13E1FDe428,14.753462723977603348
0x2188d1A5e18768EF32a3C2E647207cA3627d3ffD,14.715596899571049842
0x43D39601FA654eE73bF5E1aF75Cd425252c2318F,14.711893634575145942
0x7bd292aF3fa62fa8AbFF94B8a984735F79D3eABe,14.708864210786997968
0x017F73D42e45320e12F164e8d1B109Df18c4056a,14.67329842458585902
0x8D106c747CD21272D4C9Ff0Af8d53A9C9AcA25d2,14.659223946861351266
0x2e38fE1C1d8ba7024d1F62378cAfDc4Cf91796BE,14.631924403141860988
0x167B514691D617B6B0B86c06c0e4B094e1eC96D2,14.607731861742651516
0x034F00E008e41ecb325F6a5868A09CF073b102E9,14.607187358231481753
0xDBFf348875e3328a1496d99d364F649eea40db0C,14.60712255352354934
0x2e09BbFeAA259852f46B9cE6932F4D0001420b86,14.589871537341181938
0xA08f10725748Fe10937649db3b475CAbc52C4283,14.589736378471499837
0xe45EA2CBe9f81a8ED06bb49E2918F705003A91d2,14.581569839715711141
0x2FA0dB556Bb6F400A295c19347565c2B65729857,14.580473914050553961
0xdC80060AAf43bEB319d0D9aCae7CF50FFFDCEac1,14.502214712911662211
0xcCdCaEDAF109BC9F87dF5528057f4bd54A4504e1,14.487702025102165562
0xbf285d9EC176eb7e9e6Bf46650690b0B117d03fD,14.467719505638977131
0xAC57B566e6d2C76174317c2870F1F66276C96746,14.446486706239626595
0xC654f79963ccF1A3234c88A3A853d0F330C49c13,14.44539590190883738
0xACFB657781452e50f6Bd126e01C2aEF6817a5D48,14.435437667376619823
0xc05d719137b6c06fD177902895A9C04D266Db4f2,14.408959468617534401
0x9707969da08c4c445B3910302a683c33f27f5589,14.388657838264751652
0xD52F6742e1d6d79ce9C8a37F422C9dA2AaB8e4e2,14.339920570160134467
0x2D6f6D92e82eA2d8e59714d7B73823B4926EB209,14.337544105418858072
0xe8c2DE3F6FCB7Cb23037DF84F976A88E9ABfaD4c,14.321878952022478027
0x575eeF39927EC1Da8630B435bDF14828b9a0Db64,14.298633395496857492
0x9bf4D306f90B82395b6832C56fDD6088aD08B781,14.252682337454042161
0x3FB99c825747ad3603aC1258D57030d42cFDE31E,14.23674195419007829
0x966dACab365Fc232249BFD83f8AC5d358Bd06484,14.189263809139714824
0xAcA85E6b8d82b49351D48edd139c47D8c00194F4,14.155646272803121907
0xCDFCb06D537F2513c99eaa3B33F9eA6e0D4311Ab,14.132313642201272767
0x93ABcaC4CC60bB9133B9A619c182EE2d403d6169,14.120111265723062797
0xB90d1B9E49470aD5d9d7134F48c7aAD3bFfC9593,14.093980426701635782
0xf4fcE295Bcf99E3E19cE44533B508BBF4260f848,14.091221856310965974
0x106d34F5c5655feBD7F4548Ef665d58f3C16f603,14.090644111927697193
0x9E353f7733427D81C0D88648D6bdfCd0DF98EbbA,14.089110431835375791
0xD86Dc8f91981C5F4BB837dFd7b60FD7646Aed78B,14.053264152141320672
0x71D97693A60dB77dF5691A1bfac18f2ca1Eb2320,14.010846409161759678
0xb21bDC8AE300AcaB8b4B19E75fA72F669F85c5bE,13.999515887530184379
0x34704b1d7163AF6F3a0E5b3aBAD8C6f7C68E2f07,13.966384344004972221
0xa86F4C50431E46c532394266A4c455b262bA7249,13.958276712200094207
0xaea63e862de1eA6e16d8Ab468f152Dfe02b6DBfc,13.926672510260449892
0xc4eCCc9Bc67D0bA4Ea6B59AFBEc2d04591166d5F,13.918387642955326541
0xDc8c1959C74ab2cb3819ADD153E62739d12be550,13.90723122797476379
0x4ba94bfC508b9dAAB5a26e23E803eFE56469407a,13.905440252112077276
0xd13528dd9FE9d131635F781a0385a71112BaD7CD,13.902277359589940292
0x0f917c8B7F28F3ECA18Dd23a502F7f0952D94739,13.897523360501669962
0x281b07B8562EBa40e3630945e00602CfF6e5FBf2,13.896383541094125825
0xD7f87C209e3ef3282881C759993CBDDFCa181678,13.892256181291063627
0xdbc6188606E51D953674f3c9444E4Ebd64832417,13.891766321558953199
0xd8C9bDfbB887A44Bf45692F6d4D0576412f8b577,13.891296216602369273
0x3804801Ffc075f7C87b89fAbfdabfd55E3f334c6,13.888752978386331413
0xbDd677D469dc4A7b7679184F71Be3DEf6513Aca3,13.885288847091806829
0x9C6f36173c9fAcfcd8364b21036c058eBD8AE579,13.881465305541141804
0x4d163A26f75b7E8365252E5eCf91bfE86D65D7A5,13.878880172451556781
0x57E282B922Dca115d16c13180203fb7b16D479A8,13.877081314729300344
0x8FCa71703151bE69D13E5D4B3bE3E94f5e6f2fAA,13.873550980980970516
0xFcdB212E7e7588D2dd2cc44C30F6C79fB507DB4B,13.865638943641302516
0x1961840D2AaBC789BC7D8Cc36144810132a8C059,13.862713337814424407
0x5eECBfFEEc3f3BB05E5F026DeE054176ECF6C1B3,13.856007522391881385
0xDFAcBfebB5BA42127C71c789C5FDDa283A6CC971,13.853853201613885138
0x4a3456624cd2602780f0E441b9e005A4333da492,13.844514541910697767
0x31A17B3568D75a50439F042Cc2165D2c4C949fbf,13.829959916291529159
0x0B5B6aeB1ED0a30813a366EfFDe5771539B032eC,13.828719787250605427
0xe43bd4b74614391C28c21DFB3AC1E91bB03e5047,13.828115188342079218
0x46aAfDFdA565Ab2E234bb34e730C53909235f4B9,13.821989163353672303
0x32B895C1F7e598D66162F5216eADaD88bb2749aA,13.818259839932949487
0x581279b065C40e61a994dd665FeDDc1aF18b86ac,13.815062912893189977
0xc12c61A5E901cf4BD423CEB28bEc4b1B17DBb041,13.811595579737501355
0x4e679fA28804074795fD6eBBFB205d695651777f,13.811239856723997595
0x9ce129A5aB055f1AEC6731D4cCBBD52D30BB43CC,13.810659798234322222
0xc9764A83d8c9463a50F71fC30C32F19F5861B837,13.810262040202758035
0x0A5e1766366E278Ff415d0521FDe933C5adb36F3,13.804495912804793667
0x5DBdF83ec67389D069Fb61B659Fb085Cea744a93,13.803631873412654489
0x67c146db8C54b77FdDFF94ab1B2541b2B7D2b7EE,13.785557511755828451
0x9F548b07860EeBCe766d40200575CfDdA2Cc8d72,13.784840919593818202
0xFeaAB283c392d0D603Ea51fC6542f0A085fBbbe6,13.782551381618865382
0x61173387a3Df3cd4460A23DC2704Ef37Bd0811cE,13.780762582948365065
0xA3ce122C6dd28DB3B2FfFfa7B4Eba084049BE467,13.779448028245725583
0x90cc937452448aacb6980288dd3458C2F2b0A191,13.778886879916300598
0x539eDc37F85E68a69D63A8D0c294cb789ce7f8AB,13.778874819110356861
0xF8e4B60574A7808C6826735927576F49fdf4C066,13.774194928901601841
0x46E5b2588Fb00C0F0434E82A85e2f3F183d7bC94,13.773972521935908843
0xe7793690f212B5b67082eeeFE52730346a497ae4,13.768571406556010819
0x9cD9c58c342D3D4b7f7A78554098C30B9F2DC5FE,13.767166367887091938
0x5d816CCeE1698b864E75bD8486436ac04677aFf1,13.761470291199124251
0xC30af92Cbe2deE4F804787B79194499d6De70638,13.75818991913946189
0xFcf022001fe879105902dd5CaB9A57e50d61c92D,13.754319567136124629
0x64d240dEBE8F2CDEE601837f4819105270AD7cf9,13.738362042762497415
0x59cf870384FC360135e094335c1cb7C0C9396b6a,13.718216711283901107
0x3e00aEe52066ee270f8BadF0B5bb41993f057321,13.706024006264598071
0x2719e4c5F93224F02D7B0cA9F86894A98F49e21B,13.697412623332469991
0x272AFE5f4f1C6F575d9506Fc953bD0cCF9A63bA4,13.67433219889095021
0x21d83094CF020F47b68BC748a2d8f9CF804D04F9,13.666313338915719777
0xfE1E7A1a437ECDb28750D9A29c583E061e10a265,13.615745361353306877
0x83f65f5f6e022a84027a1648C20181B44f33B980,13.585271835926515603
0x2b894aE0CD9e9b0B82229F8f99e1BCab7d817c32,13.532122086335879691
0xE75b939B06552f193b87b874dB3b8b0b01457A4C,13.516987702201515324
0x35D1860ae5244Be690Bd0112Efe131094cbA81fc,13.478046466769432811
0x804DFc757c8aF8Ed9B4C0FbaA166a87361444ce3,13.434176399663370368
0xFe968f385CA7A4EEEB395e5c4cFa5140D62572ff,13.39530206526860151
0xEbc8D44cE17B7cfC1fDB59dE777d8E7F1db0CD6d,13.371562612175435945
0x5E78E96187789AEfc38eAF1790A40a87eB0B641f,13.368022205776008824
0x5978525a45f877025C2d41633CA6caF2b0fe6e4b,13.367500695612620506
0xCa14134a08dd1a8f82fAfa082cc9983afEEcd966,13.365513242084525932
0xb873312EEa2b9F07e73f3dF5f628cF4e01026632,13.353161730074795114
0x41bCB1976B84D4E81E2e51Cb0eDb4899f74F36E5,13.346373017495416416
0xEdF7bb65D4Be054591FF08631654927deA1A3523,13.345571858577327796
0x93A0368ABb3A5B045BbF9c762830c9552e24FfaD,13.313935580694705579
0x714d5A6cD567323b1c473d17cCa258ac59D58f84,13.312272510627187659
0x156e5aB67973a9160a95FA28a741d6cb1D90E0BB,13.308934714718931813
0x2567EF517CEA81700dec3C0f1372EA5aDffAd037,13.308916694732301159
0x6b47618980E2ca3f2ad93aE799002952f941c0Ee,13.308656003813092177
0xF40d5eca82090A07b69D593ce4095C801066b73E,13.307692195936852352
0x5d05bE37CadbC479066EB17a6256ff6c84ECA4f3,13.307526558412507506
0x961088b76a515D437D9e3e1fc9D24Bd295FF3b67,13.278681605941504765
0xffAdB8D6310a1f0AbEF663335638A69E3Abc84D7,13.26825197391890531
0x789Fc20A663Ff206B8d03F84DD34E77749aE9DEd,13.266889206438014929
0xF4ee9F441520c87AdAFe9cA866A93406B14eFAFb,13.263235222389326195
0xfd64d576950B08576a05e416995f336E01Aa507E,13.201907564500732835
0xB4556b8b67fc10609453A27ACF1b4e324C4C1cBA,13.160915447111287326
0xC25e75aa73ca672e8f1224ED15E2Be7c001D0668,13.1293136927843228
0xd6c6c9607549f198E6c2Db764a09DBDc5a7cc039,13.118773293895071235
0xC7f63487c9fd3bD5281d703285656e33A2807b8e,13.109116545423519516
0xf37F2C88cD623c9ACdcdC6C316541AE6A48447BE,13.09249909973609814
0x506b8D479d3e60727887a412665eA1C60277ceA4,13.090185793354044898
0xFE48D71ED531834677Fd1E40fE382F0F5d9040Dd,13.061882359812793816
0xcA00Bf72e622cc3aF0BcF4C203718d3bBBA95041,13.0519633891791229
0x8034857f8A467624BaF973de28026CEB9A2fF5F1,13.049308924114708351
0xB3Ad5adc6AeE45e95C2A2d27B8A8888915CAA8D6,13.018963375985465807
0xDf6c6508FDF33fCb35b083CC88906fB454e3700A,13.007390045865775649
0x3ae2EE364B516e219789Ce32e84d622fd559dabd,13.001124722302731251
0xa6A0b8aBC4A6968c53b09c6055ce656d73052a05,12.999646083564448609
0xbae962f3A3FDb41787188F04C4d75a8bf97F2576,12.998230941121141939
0xe2fbEc87AaAd3fb4Fa8a4aEbe63760cddEfE6BeB,12.967176589721114253
0x6771aE986181b11db5e99ddc0Cf5E041A51551E3,12.926986358402115014
0x3Bb3428dd607524d8EC6ce81f642e596c7f57c12,12.915453643875575557
0xeF7fD42ba4e0255D42BdD3c8fEbB2D18C86c326f,12.912643042799813691
0x6Bd46Edb7Ebb742Dd6Fa514491b80241d2d83a57,12.910111818675064266
0x45B58AB9d398B3eEB8438b6591b216427964CbEE,12.909283578950994773
0x55948d9fc9212bb0D0602a8cf56954fe8CED18c1,12.904148433028919482
0xfeb44D8e884042afE54d9BfE0dB30E1963999999,12.90288504673170615
0x7F7db26Ef8Eab61a68dF3C285cCc04b9e6010251,12.89977323058726111
0xf94f292111e4Ac04300E20D50eE3E3F105d8d6a5,12.898370153751854267
0x634863583b690c4078A4472B19EfD0AB98483d67,12.895833373057667263
0x6F1c92E03a9b16eB2adB5C8634909c945237DEEb,12.894123523753768251
0x57150Ba35974301eba4F35E4462A4a9286157344,12.893907026517074573
0x3DB57273AbC92809Dfc7F238D419DA0375f51Cc1,12.892765848808373384
0x38F9a6Cb26747194DeB0f6BfB6B89340aAd1B270,12.891363755385995583
0x69Ed1C05DF9eB4ED8DaCD62b71eBEC009Da00019,12.887025794096551552
0xa81166522864e01aB36071dd8A61D88bc808c581,12.886763231210507412
0x42fF0eFAb96c8B69590aB086d2c19eF50E52899e,12.883062518786215865
0xe81b0755Ed49Ec035D88Fc88A65aF798d1Cc6239,12.882238037239163242
0x19207791F39DF91475560c43207FEad13956c9f7,12.880337219176817969
0x201a19858C53185165FcbEEc2B70891bF596c5Ed,12.879690854155387041
0x12E6Cc56a058E2F48cE1e398f52D33981f83188f,12.875325548256980434
0x9a01D62a54Fd7C136d2aAcf16278A5cabdC4F8c3,12.874762833555517681
0xB016f2BdB728E25a210C6948a9E1a4E586CEAf5B,12.871760566038460164
0xDC7f7EFc7a22fa5b83fc188A8AEF6AB2103639DB,12.867695122008574202
0xf9f658A873d87c68c5B6c3F8278ea7Ab1EAc1957,12.864592966136693618
0xBB95349936C808d6a4FFa50DedEd169a7517Eaea,12.862741497031217152
0x777F4d384bc5dc2E4EF29f235ec95Fc8Efff8F35,12.857859287454527105
0x1069C820C67a0B4b177715Fe852f37114F421C97,12.855064553156490231
0xa94D18dE39a2414B1fE9B6faDDede8A05e29c93e,12.85050992233275087
0xfE879Cc3e4089F618Cf5B8BbC8edd9a6cECdB60d,12.838895740910353648
0x25d00658267608C0ed8EbcEb0804F4f1115A5c62,12.834136510592059192
0x6533DB3bb4a3b61CfC4a7bDa25a515Cb73b5B913,12.828240126185621428
0xECFdbd95478F5f73b7d75b090EB074464F9d59Bb,12.826568422790097399
0x498D9Fbf9121039e6DeD4835d62eB44B9fbEE97e,12.819541107394284607
0x677E3207dcA32A33c592eb6C08236D0fE685C818,12.801434322309560545
0x831fE4aF9A0a47C8E206a06eafe3f7541633d7f0,12.783433268092413754
0x8CA026A1588A0e90AA5DC0f6dc765D010d5D390f,12.768755070849809583
0x0c384932f442467C23F8980d40989De3386f1242,12.760759279780493015
0x8AB90dBC434b44bF7D5fa338b325e6E9B248d7EB,12.759057852917968802
0x43075f64faF7D910bD4fc644c12F2fffBBb8c536,12.75514902048683272
0x90CC95Bb898e89ED267BA97d70af75619C490C35,12.749573713676088748
0x3967D78660bCBc95c625d58A40C42Ce10bd905D6,12.694294083770389334
0x4dDEBa3cb70e38DeE2F22071dA5F71770D1eCeF2,12.693813151992653796
0x195B3937Bb328E506905CcbE27e277Cc9B50550b,12.683192896801317595
0x4340eF6CD9Bd9d4B1F342B573F6B1D980991DEA2,12.640594102102302034
0xBb60cB422Fba4dFcF785eDb06432fe5eB0FdC51A,12.598976618896590678
0x96a2a2F11Adf3Be673aA2d9f1413573A60bC8ac0,12.59052901035603011
0xF2eE8cEf9CC0Bdae3ecb4d0d74DeAc380711784D,12.583589698237943323
0xFb245DB74Da26226cf183F13287f7110C27Fd0c7,12.571144401895060311
0x2bd93E219000a32A64beE2a4f0763EB940DF8BC7,12.541103925330081276
0xDaaF2c3bAf012f29451380246f78E7c0e289ea7a,12.53287489621513687
0x71110E4Ad6Bf3516A6f11C8Fa2219D69E8C76951,12.52133582375042844
0x291d8A529F05600851Bfb08Ce4494d464Cb8D587,12.498114994374316452
0x51716d86e17A6f2FF020279031D1eAa6A033189a,12.488539529563295831
0x49a26f90509fE18441aC466eC9Cb0467423F62eA,12.48399937954090381
0x5A32c7a69ED3934EAf15497660cC6F9498512a44,12.469890835943286202
0x4CF7229c2C9a25DffB1FD88e668564180cDfb49e,12.469822731561068434
0xDACBf0F8199C1E5AE5356A9D3a3B7d5F3e131360,12.466822718084262965
0x288fE2531742eE84eA8d57B11CE4f1Fa0851F15F,12.466105719674477238
0xB66603345b4bB95616eBbb70ef6405B297122503,12.459786803953772152
0xe86418d35C1f506d4f9230B995206992e9E814a1,12.443148967906206785
0xd7B37D847C0d6Fb2eAE580e7dfa30c0253f8eD93,12.429170725887682181
0x0Cc5a2Af553E98b5019a392160e0A343852D9Fd8,12.419940604095832789
0x67ee42b2A3102bcc9D40c70816D3d34f7e40D713,12.418263800353597047
0x81FEA9f8b7b80484316Aee6Ef8FbD967e6cC4318,12.416955344536868392
0xA8908DDa1EA14676d207afF66C6F25FD40637b28,12.411120078766015597
0x7a38B009F9e176F07978C2E75bab2A5b657cA37a,12.399356399291596693
0x694AA7f27Cd41899B1bBa2D47f6E869bF158c153,12.389483410211507634
0x7E57aE06221A5089CC9e915ddb78186067AE4C70,12.384910753336959191
0xABeF3c7d012876E70E572a6030e55eaf94598AD7,12.382231644945661284
0xCb118EdA8f62E431934C469C64e6d98262737950,12.376886660383283177
0x5EeDe1C45E4401d7D95E55446dAd71B511328534,12.374451599496132347
0x6d365bdeef00D656b19b943ea63BCE29583dd0D2,12.362102982017592193
0x0c3a8a8e073641fb241E11e39fc1ffAe383CaFcf,12.352466970828751194
0x53B07D5874d4ec3aAa6cF60daF1bD47BAC27b12c,12.338561674884806398
0x709652e72aF1846A0B48A6a5d9a81464b739890B,12.333789122499665963
0x98e997a08A568Ff27B98857e854BD6CE275f64E2,12.308860384460182908
0x01EE97cDf154778DD30701510c18D950c978720c,12.306768822647365549
0x3314Be2966ADEcaCf394071B35572B913340D606,12.299539091200413216
0x1B1c30504C6A80E81c866895867d71d31eE95528,12.298666861021839578
0xF11D896f2b4bF07c47CECdEC3E7170f69f33F12c,12.294670303199975389
0x97Ec09CE4350Cc16F98271d5806f5368353BAAfA,12.285659669432126613
0x1822d6DB3af0D11Ae2694978e61Baae45908E96b,12.281001330150840755
0x80Ee6EDE9E3612C3672bD79d9827E675cf1b122c,12.276895140973279493
0x6055493326e69A09015606F7E96acBDA0A03985A,12.259470637538973995
0x90512288b7Dc569238cd10223eF2E6D075Cbc0e9,12.244523934593875568
0x1155B300730f90d61d389c477A02C8E6BDeB428E,12.242459849866993536
0xA912afb3DF94897C885d4c047cCe0f15671bdAEd,12.227704629192990026
0xd0C7a59e3Ce5a289b553ebF7659F5C3316eCFBB9,12.203295145822981479
0xEB50F847D430A0B26Be4EF66cf517b92631C8736,12.167194203661006775
0x7578ec8c7BEC2dAAe8F71517D4609Cdb5Ee0264e,12.162122726271479988
0x92eE256d95A066181d2A107028E39F1281FEa3cB,12.156209658609700341
0x597329dEa3bc52d19092b8B093CC8d2f4d790D13,12.15348017143178865
0xF01140a33593d481B9482561fa62A7A1E05FF81C,12.134720864593551265
0x4dde9674aCDE65689E70Bf8b357d24f23bc6c315,12.133627875439493687
0xD6d5AA71e203Dc8C422119a39D76F8A04803b969,12.131665322933276055
0xB77DE80a62593eaD5692B92Cb5c623AB62239708,12.127737630094451982
0x304aC5E895e3Bbf5136b03023905A63FED118c8B,12.127568424398514125
0x2716B4fC7427FE019249103118c4f2a72e9BC504,12.107302685683259386
0x27E87084DE8cd57Ad6F84E5B078a7fCe42924c35,12.099724547180265174
0x22cc6A24eF0E2E70686C474497343CDB963f4ce5,12.077702564080867544
0x34Fa5B4a7b2570097A6eD4CCE0A32DCc4d3762ae,12.077695311166195357
0xB55a9a8000bCC1bA5845D9f0d1d06a4d374B3384,12.074787558601620994
0x8258cB36325461923bECb73B94DCe9DBF0fc50A4,12.064061332824030092
0x1b2Fea3f8bd860Ac0cB3Cb539f5a44aafCB4BD51,12.04130098156175131
0x7e05389332c929778C8807DDb3b896190DA36d7E,12.02125367816069375
0xfAB90f8eFd475a99ce2F9ed9aA8c424B73Ba7818,12.017298636202810305
0x2dC9b4F61F4bCa02E6C5479B1bB596A5CC4eFD3F,12.015483740326984466
0x0c72b346Ac4546b11E94B9A6cBa1F06c0B741e96,12.013247222629101863
0xDea6d53280226E54C8B044802Cbb53e6B851E8D2,12.012332883525785745
0x1492697F19046436A772507Adb87a29458a455d8,12.005092899681612469
0x654b74DE1613d1D9abf9F1aC5536aF6313193b6C,11.981086823102137309
0xA15ff176F190E222844290363f1940E1BE385846,11.978271293683409683
0x5050e96334dd2f11D699191bbc4BF1e4A360425D,11.960521035101893861
0x6469ff9377555e90eAD70943Dd0FF7d34e3A1f53,11.958756652349176397
0x8dB7024183a01854D4246c031A1D88051BB77560,11.955448718019945397
0xD996CF4282A69d89B61930BA2628B543AC5c3500,11.951061966500423614
0x0040E4bCCd715e58e804c977506768BcFD0a4f6f,11.940979543943710188
0x8d133f0664Ae720f58c38a43174791B341000000,11.919875095769099207
0x0AA7bc249689c168DE15415A9e90b2D8894D5d3b,11.919614705740006744
0x97dA8D891fe6bec338Ce64a3457E374E711777c0,11.91780845443600518
0x52e5922da0B5Fcf118cb86a979c3667E839232cb,11.917259181750627888
0xfb76c0dAa3d6BF7BF7c9D27fAbb38bF953c2e12E,11.916096816551794408
0x45216192D9b0ab26Cba8ED325440410EAFBE24c0,11.914132132994836834
0x1e30EEe1A69Ea39e73Ae924e8e74D89f90e28dD3,11.913827234617958848
0x297DE30eCF112Fc2c09f5173882b9973Ec504b26,11.912718307172787419
0x731493BDd081DbE0b09182d314a642422aA27557,11.911293373578113765
0x3136807b3046b8643841A35FdaE823168faA179E,11.907601493890920093
0xEE219649DF63A76501B986D13F6884D019B2204e,11.907454758108486347
0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,11.906640852204522508
0xa49862A2BAbDE8696048bDD3C371827Aa134a3Fa,11.905637146466354385
0xa218d0cE0693C41a96F58667ba34f5f489E75628,11.90204961780111636
0x2Cda01825D9C51A3394cE5A3AB96697F24B6F9D9,11.898123639220145719
0xAD520F4BA4e9E7A2Fd7515173e4A1eC60A03804C,11.897864725512518305
0x4ecF18B838e9Af3451c3e0f6b45BEcBe95A9794d,11.897796759414912388
0x4ff54B0422e429b36e4AF292734B0c4230C6fA7E,11.89120950982827205
0xdBc904646FD825793a9e1C0754D96FFeF4A63DD4,11.886923063216351162
0xFeF304C7016FAcf1472d9234e0aC772c70E355D6,11.885310826577484128
0x8E73bABfE963D6b5cb772Cae9F78C912047915dd,11.883858447614913459
0xe8C8eA20A7c47DD979947F1a6229Ff9AC68fEBD3,11.871464603885561099
0x95A2061B1B8f79232B7c15993cDCf942c6cadd60,11.86467704306594009
0x27Af18Ee9F32020F274A5B8bc1E221489B7B8592,11.86442854010817442
0xE1C9b18f27dA6531aA599b71782080E86aEAae95,11.861057404025019401
0xD8eAA1E8fE9706bC4E487b4eB12300E3B4C8cb65,11.858250827757967513
0xC860B0c3deADeE3443076B47D630CBa5bB36585d,11.857104566046719206
